row.names(geneExp_df),baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name
ENSG00000134014.17,3865.087256972497,-1.5168897439152929,0.31255533172809286,-4.853187867660211,1.214924975278268e-06,0.00024584417939597014,ELP3
ENSG00000134020.8,20.876661528607794,-0.83820721147166,0.6716701215823422,-1.2479447641603953,0.21205128590913558,0.510185612164542,PEBP4
ENSG00000134028.14,110.42098842761251,-0.005964009637342327,0.4975284998597001,-0.011987272365350205,0.9904357695089666,0.9961357997232638,ADAMDEC1
ENSG00000134030.14,820.5806130909131,0.22021004532441615,0.19221954039472738,1.1456173751753314,0.251953504758231,0.552409342041407,CTIF
ENSG00000134042.14,19.63995855816579,0.33251912136697115,0.37786771259849744,0.8799881817907228,0.37886571184092477,0.6687317995122862,MRO
ENSG00000134046.12,2029.1104834668827,-0.14125297597230727,0.14467335182550034,-0.9763579414589176,0.3288871160673038,0.6272745170884716,MBD2
ENSG00000134049.6,942.4442520920759,-0.17509720313001473,0.18517499308119362,-0.9455769389619468,0.34436441107703686,0.6409491370285066,IER3IP1
ENSG00000134056.12,477.9458136966412,0.031042915944435267,0.14611488925320165,0.2124555279964739,0.8317516692958287,0.9357671666512842,MRPS36
ENSG00000134057.15,2217.4855960115437,0.1711948598412982,0.2799460669980569,0.6115280049370597,0.5408500842050064,0.7839638119687038,CCNB1
ENSG00000134058.12,830.4868781595575,-0.30766657102176176,0.15632444393018538,-1.9681283571951542,0.049053270823354214,0.24666041811764877,CDK7
ENSG00000134061.5,109.83964364375748,-0.17538479656944622,0.33072812660952616,-0.5302990053111332,0.5959046362387954,0.8174098611159379,CD180
ENSG00000134070.5,113.47694458793451,0.5198864190816561,0.38134141278274947,1.3633096266358982,0.1727849493702902,0.4623447171634863,IRAK2
ENSG00000134072.11,49.9038274495233,0.12618714206733242,0.24422474214431403,0.5166845134501876,0.6053764084867999,0.8226040231043746,CAMK1
ENSG00000134077.16,854.8093176357063,-0.009754156440693041,0.10058844992470543,-0.09697093898946078,0.922749472986,0.9715945448541556,THUMPD3
ENSG00000134086.8,2053.5266738967366,0.07827936464930915,0.146048892517662,0.5359805425422357,0.5919719979899822,0.8157439603879876,VHL
ENSG00000134107.5,5427.840802407358,0.18564603745333125,0.26365619855161776,0.7041216496072102,0.4813570187440225,0.7446744027632952,BHLHE40
ENSG00000134108.14,2009.1609037437074,0.1431038532572028,0.12415199376653464,1.152650464287402,0.2490538811074029,0.5494988606528558,ARL8B
ENSG00000134109.11,1066.7414994460898,-0.03570424522761685,0.16768886315717613,-0.21291959737451954,0.8313896763583795,0.9357671666512842,EDEM1
ENSG00000134121.10,289.8305593114368,-1.8720771865500438,0.6475355002226385,-2.8910803900425197,0.0038391990011515586,0.061541770494096204,CHL1
ENSG00000134138.20,644.0771734521926,-0.9733724067674103,0.43335496703376847,-2.2461318798996524,0.024695561895613193,0.17173944632988056,MEIS2
ENSG00000134146.12,165.49221960279178,0.3872242651235332,0.17001833066926844,2.2775442130224706,0.022753747542036042,0.1638347832413958,DPH6
ENSG00000134152.11,554.9711975168931,0.09959305881883057,0.18870762286970968,0.5277638354206448,0.5976632607669006,0.8182790526031233,KATNBL1
ENSG00000134153.10,1483.3858282365484,0.2654938834919991,0.13698311645905095,1.9381504111958532,0.052604874667663934,0.25499909797025205,EMC7
ENSG00000134184.13,292.00705828550656,-0.34186428532359003,0.967290358841161,-0.35342467977573183,0.7237700863419738,0.8862067485769582,GSTM1
ENSG00000134186.12,1494.2336812350268,-0.06330572700946509,0.1353632093821591,-0.4676730649222387,0.64001840576863,0.8429075289675135,PRPF38B
ENSG00000134198.10,183.4570440278107,-0.4750693153935276,0.5797142582211867,-0.8194887544274744,0.41250761541047376,0.6952631025449499,TSPAN2
ENSG00000134201.12,85.73903978458128,-1.6766308149470925,0.5549255038663821,-3.0213619724906366,0.00251640339095122,0.04786145898280579,GSTM5
ENSG00000134202.11,957.3097645531336,0.649684890272116,0.31687326447607067,2.0502988516444502,0.04033527659338349,0.2226366790902327,GSTM3
ENSG00000134215.16,1918.4708652700488,-0.5762017060450318,0.33790161926188195,-1.705235113414658,0.08815058367300348,0.3307859255983746,VAV3
ENSG00000134216.19,44.09536011927883,-3.4123701594856053,0.8215154230641581,-4.1537505732489555,3.270696876729645e-05,0.002794421112489681,CHIA
ENSG00000134222.16,516.876691415174,0.09694847628806703,0.27933958036124373,0.3470631557572064,0.7285438725351256,0.889071682062156,PSRC1
ENSG00000134240.12,95.70168398821824,-0.5361587741266797,0.8438417189136987,-0.6353783678968753,0.5251816730642693,0.7734384452313682,HMGCS2
ENSG00000134242.16,85.75406993872049,0.44198705462619997,0.3882063340715532,1.1385364323930223,0.25489655492803154,0.55566855008647,PTPN22
ENSG00000134243.12,4548.633182550929,-0.3415371735586707,0.16065759557399006,-2.125870067570988,0.033514079827077055,0.20232490587396249,SORT1
ENSG00000134245.18,118.96444112644834,-0.8714181395661351,0.37838990725217825,-2.3029634851898355,0.021280897658850086,0.1571394683514473,WNT2B
ENSG00000134247.10,4451.739638455024,-0.21775540761302895,0.17045476990896652,-1.2774967091230354,0.20142694151639895,0.4973036931266413,PTGFRN
ENSG00000134248.14,1843.6211391282795,0.027728781985787907,0.13946527768720576,0.1988221186349933,0.8424018932284545,0.9401911526314501,LAMTOR5
ENSG00000134250.20,2934.7955348981004,0.43700617825056937,0.22512230905673555,1.9411944559454328,0.05223469533952196,0.2539041368730286,NOTCH2
ENSG00000134253.10,444.20454832261817,-0.051885516140803875,0.22061113902286064,-0.2351899200131834,0.8140613292635293,0.9285812096981829,TRIM45
ENSG00000134255.14,389.2564220819571,-0.3410467693506511,0.20228221005566155,-1.68599487447169,0.09179678659017274,0.33856952689287206,CEPT1
ENSG00000134256.12,91.95328266182764,0.6486294418756485,0.23347892754050847,2.778106995386604,0.005467661072373447,0.074866167409683,CD101
ENSG00000134258.17,2919.7720315861106,-0.6285049807655355,0.47662575855058276,-1.3186550862815658,0.18728444850246107,0.47903310801622645,VTCN1
ENSG00000134259.5,29.27256875651072,-0.0008244274495576816,0.46218291277170714,-0.001783768778065803,0.9985767591866911,0.999505218684596,NGF
ENSG00000134262.13,617.324521588874,-0.2606070107394329,0.181771424934326,-1.4337072553267938,0.15165582087891394,0.43554723159899805,AP4B1
ENSG00000134265.13,717.7514040365999,0.10582043033423645,0.12785214072646392,0.8276782049401606,0.40785276545379134,0.6913872604671268,NAPG
ENSG00000134278.15,257.74218581843127,0.9550879391394761,0.41239368467796367,2.315961603256121,0.02056036525093644,0.15472729612640368,SPIRE1
ENSG00000134283.18,1119.522890280459,-0.11493951708382687,0.10419940222599526,-1.1030727108639036,0.26999559049392197,0.5720216741685368,PPHLN1
ENSG00000134285.11,874.1455611391207,0.0511567510360752,0.25192311744355933,0.20306493328281525,0.8390842798639535,0.9385036665272456,FKBP11
ENSG00000134287.10,5798.575807474464,0.24407988045803058,0.1175027853884379,2.0772263368153965,0.03778067417634007,0.21535559305811874,ARF3
ENSG00000134291.12,2431.9865242133687,0.5540641679755064,0.19953682960242908,2.7767513850924765,0.00549051583993373,0.07489419807406816,TMEM106C
ENSG00000134294.14,4054.1707995254073,-0.14595485141785408,0.19887893862514622,-0.7338879241152566,0.46301704752284856,0.732063083067937,SLC38A2
ENSG00000134297.6,81.34470205751613,-0.13344651170769106,0.1688823045086362,-0.7901746254348806,0.4294257927879518,0.707675375262562,PLEKHA8P1
ENSG00000134308.14,6761.3609135014685,0.06615824803866995,0.14700531996565108,0.45003982205629245,0.6526817269831329,0.8495209615811474,YWHAQ
ENSG00000134313.16,1937.4174577735848,-0.18679395733357385,0.19277909054007497,-0.9689534109236968,0.3325684348000322,0.630755188253829,KIDINS220
ENSG00000134317.18,313.10764667661016,0.05195180170521784,0.33318712172058623,0.15592379872588563,0.8760930860689715,0.95277904549139,GRHL1
ENSG00000134318.14,1245.180789426176,-0.3932470221134028,0.18850712879847797,-2.086112204986159,0.036968460393495856,0.21281971648559442,ROCK2
ENSG00000134321.12,357.13521632881094,0.2728468736258039,0.4293798624557431,0.6354440379791371,0.5251388542153184,0.7734384452313682,RSAD2
ENSG00000134323.12,509.48871498545526,-1.0547462692599956,0.5084367694312085,-2.0744885749312485,0.03803395874330797,0.21604219747966388,MYCN
ENSG00000134324.12,870.2090227117403,0.09549590053423167,0.2121421936446237,0.45015043397828,0.652601973237174,0.8495209615811474,LPIN1
ENSG00000134326.11,222.86270161335327,0.07198057291598836,0.36909377064407256,0.1950197446854264,0.8453774903645698,0.9412953129123673,CMPK2
ENSG00000134330.19,867.6042765680007,0.01347169644356127,0.168765296183628,0.07982503955613691,0.936376409181698,0.977389448854259,IAH1
ENSG00000134333.14,20066.720872617967,0.05131798824354881,0.2138980587840668,0.23991797090292932,0.8103938489122019,0.926986129538171,LDHA
ENSG00000134339.9,313.4435796332118,-1.1555468003668365,0.7012095617363049,-1.647933604193191,0.09936629671403371,0.352323836407243,SAA2
ENSG00000134352.20,2877.424766376342,-0.5440881575830813,0.23842690397048663,-2.2819914553368963,0.02248984473086511,0.16273359626070472,IL6ST
ENSG00000134363.12,123.86993445333141,-0.04420530288762235,0.5890487597723677,-0.07504523548221216,0.9401787206305012,0.9785346432994318,FST
ENSG00000134369.15,1302.6865176281972,-0.3712300869796587,0.25845730821700663,-1.436330392592209,0.15090834969957778,0.4343274960394329,NAV1
ENSG00000134371.14,1191.07330256774,-0.6192985613232991,0.19270804847079331,-3.21366214975271,0.0013105377711759975,0.031718078269478076,CDC73
ENSG00000134375.11,1701.0857508355666,-0.2853932041017269,0.17936850788611874,-1.591099839459686,0.11158710866355939,0.37457945218448147,TIMM17A
ENSG00000134398.15,197.23273431877197,-0.9739647126256231,0.7391846659236283,-1.3176202883059427,0.18763079049094855,0.47964546585133916,ERN2
ENSG00000134419.15,2779.893784004562,-0.2315306592324114,0.20347123821919613,-1.1379036234250823,0.2551607280952406,0.55595374637526,RPS15A
ENSG00000134440.12,4285.555761266475,-0.09385570447976528,0.1249874055468773,-0.7509212953825505,0.4527000234372728,0.7240364385024861,NARS1
ENSG00000134443.10,42.357531242784596,0.1392726239846106,0.5689754322834093,0.24477792200215467,0.8066283896589626,0.92498439371202,GRP
ENSG00000134444.15,890.1608027510185,-0.3692517790394372,0.1465135465528695,-2.520256916354096,0.011726920559925668,0.11472432316585951,RELCH
ENSG00000134452.20,1448.8248222305747,0.1626473294043987,0.15575563572315454,1.0442468335045911,0.2963712039591736,0.598277693680861,FBH1
ENSG00000134453.16,2259.0801334069965,0.06902612222231379,0.11844315069908073,0.582778504412493,0.56004241724485,0.7962251397471488,RBM17
ENSG00000134460.18,66.73770740496865,0.1817029353301608,0.3713003911572775,0.48936909213541346,0.6245804138347824,0.8345828249608013,IL2RA
ENSG00000134461.16,300.44196449632426,-0.06532908474686067,0.14859765385402507,-0.4396373903119406,0.6601997555008995,0.8536372307364882,ANKRD16
ENSG00000134463.15,313.2006416438361,0.10847668265947791,0.4425757172653906,0.24510310536181054,0.8063765985219711,0.9249164667268185,ECHDC3
ENSG00000134470.21,339.50108443375615,0.6067835932296471,0.2852795301378652,2.12697908236322,0.033421821235064576,0.2019491411987636,IL15RA
ENSG00000134480.16,520.5651237779438,-0.1315037901839659,0.13735981624826737,-0.9573672546728138,0.33838192020304503,0.635541207521637,CCNH
ENSG00000134490.14,364.8482822192163,0.28816201451298556,0.18616308715412272,1.5479009234221544,0.12164615228807253,0.3905825455176445,TMEM241
ENSG00000134504.14,1959.9664240849581,0.2353940099465812,0.23859243141371425,0.986594623106099,0.3238414072144895,0.6226277891387024,KCTD1
ENSG00000134508.12,1127.645494238371,-0.21127607150451058,0.2353628757596987,-0.8976609876241471,0.3693663140337575,0.6608553421427499,CABLES1
ENSG00000134516.18,242.9702066741871,0.3390048410588128,0.35247221628975034,0.9617916686520712,0.3361542639019308,0.6336529849881788,DOCK2
ENSG00000134531.10,2135.381240973319,-0.13542178464633578,0.3962275675189323,-0.3417777957609301,0.7325181208339977,0.8910040117712117,EMP1
ENSG00000134532.19,327.1359381524208,-0.7123184472368247,0.3213999618434649,-2.216299103307776,0.026671024406968027,0.17943805219763712,SOX5
ENSG00000134533.6,290.79363775197123,-1.317261378499828,0.6048577218120788,-2.1778036900206486,0.029420655070127456,0.1890240638150643,RERG
ENSG00000134539.17,65.59357054466945,1.1087867896953245,0.44611259603426273,2.485441566886774,0.012939082735925733,0.1211233160598154,KLRD1
ENSG00000134545.14,13.410536880429689,0.6017660400201273,0.47604291217914213,1.2641004090691592,0.20619398982424986,0.5027905090278187,KLRC1
ENSG00000134548.11,135.1387760458618,-2.3746536416770816,0.5433038485618804,-4.370765360788011,1.2381178511974412e-05,0.0013545311272063715,SPX
ENSG00000134569.10,2150.7938515389988,-1.8463554806440547,0.5816344869021172,-3.1744257299426204,0.0015013330700207694,0.03489238075429099,LRP4
ENSG00000134574.12,805.537256976106,0.20598053453034867,0.16952797160552366,1.2150238841389953,0.22435698207853205,0.5242533848626576,DDB2
ENSG00000134575.13,2112.3048072172123,0.5079796112393324,0.17276781953850956,2.940244384609513,0.003279534708237178,0.056075042949674185,ACP2
ENSG00000134590.14,2992.755026058156,0.3798088975416591,0.18212463177888147,2.0854339900754733,0.03702992418340843,0.21312402273290876,RTL8C
ENSG00000134594.5,24.845388908681485,0.6384781735433792,0.3249008264499026,1.9651478899572081,0.04939712316048304,0.24735669598828602,RAB33A
ENSG00000134597.16,674.2439558506426,0.10773911002561652,0.19012115463461918,0.5666865964109725,0.5709271289255757,0.8030140449290407,RBMX2
ENSG00000134602.16,488.2908928751659,-0.33429587012566403,0.4064821844049286,-0.8224121079625125,0.41084239056904315,0.6938564471866994,STK26
ENSG00000134612.12,16.664130180202616,-1.257749299228806,0.7217394401222657,-1.7426639439514877,0.08139233332616154,0.3176837203122741,FOLH1B
ENSG00000134627.12,54.00185183349941,-0.1620655413647287,0.3200667755707599,-0.5063491550340546,0.6126115614184169,0.8261478061375968,PIWIL4
ENSG00000134644.16,3429.4399772307156,-0.15556576584890916,0.1019616101808124,-1.5257288068817123,0.12707741724279795,0.3991636940074021,PUM1
ENSG00000134668.12,65.4752333360214,0.8301720902466212,0.4425468837320683,1.8758963643482196,0.060669511985220595,0.27513757502092084,SPOCD1
ENSG00000134684.11,2806.8623184037183,0.7267950158647095,0.16102460226183907,4.513565043203037,6.374688716360179e-06,0.0008086498414766964,YARS1
ENSG00000134686.18,3693.145923690274,0.03486528748727295,0.1269806804459374,0.2745715912438901,0.7836453946358702,0.9157801713536015,PHC2
ENSG00000134690.11,778.1311144564365,0.46933825126320305,0.3012454195361968,1.5579929878628698,0.11923491037711374,0.38704247291994476,CDCA8
ENSG00000134697.13,1992.0255152362563,0.17617514791023958,0.1395174012573905,1.2627467708147786,0.20668019969267892,0.5034387712220731,GNL2
ENSG00000134698.11,628.747190733214,0.11305216550361845,0.14247617440614155,0.7934811976446866,0.42749751971150696,0.7062108567865006,AGO4
ENSG00000134709.12,920.7957547661258,-0.03165736625625805,0.2619120916481541,-0.12087019754240952,0.9037938479822846,0.9648091638866854,HOOK1
ENSG00000134716.11,297.97035013822756,-0.19187010089498094,0.3979463170658985,-0.482150713969814,0.6296988857669679,0.8374645800911458,CYP2J2
ENSG00000134717.18,1455.0905282973233,-0.07254604361500724,0.15058946914047933,-0.48174712368055245,0.6299855958351781,0.8374700034981553,BTF3L4
ENSG00000134744.14,920.4712871222436,-0.1459128548192047,0.16482489361143132,-0.8852598149596805,0.37601651813512926,0.666868701981597,TUT4
ENSG00000134748.13,1525.7568273229751,-0.016660553948383776,0.10902999633616085,-0.15280706693794635,0.878550424578986,0.9536577374667705,PRPF38A
ENSG00000134755.17,1677.509458745071,0.15015348532576034,0.4244037888528953,0.35379864475669365,0.7234897892179828,0.8860651056757028,DSC2
ENSG00000134757.5,85.73476038930302,1.689776300202504,1.0080510742451045,1.6762804419090773,0.09368327400275521,0.3423350920890904,DSG3
ENSG00000134758.14,645.4366291736557,-0.1936317534870133,0.19386179739487308,-0.998813361317438,0.3178851122280847,0.6166384622599426,RNF138
ENSG00000134759.14,2103.4081154453347,-0.1194889774212344,0.11634033719042652,-1.0270640459435334,0.30439030723642113,0.6049207344908935,ELP2
ENSG00000134762.17,44.753008581104424,1.204607509140815,0.6419525684504775,1.8764743196657878,0.06059017776818162,0.2748926928986972,DSC3
ENSG00000134769.21,116.11072050689843,-0.4576419355378418,0.4979314925315306,-0.9190861441825001,0.35805051598334003,0.6518001580532758,DTNA
ENSG00000134775.15,191.10522764597363,0.6745514820601572,0.42182959889167,1.5991089383781927,0.10979639894980081,0.37099190018028744,FHOD3
ENSG00000134779.15,3057.1979973860643,-0.14433103291618718,0.15159280572301656,-0.9520968506902778,0.34104786606678394,0.6375943950575039,TPGS2
ENSG00000134780.10,156.34510132599704,1.120352050366095,0.3157429000048866,3.548304808591915,0.00038771925180119065,0.015035573809402656,DAGLA
ENSG00000134802.18,387.030908148617,0.19091954162869657,0.3507354343525585,0.5443406138336871,0.5862071037143333,0.812054343332502,SLC43A3
ENSG00000134809.9,947.1672444481286,0.04158946840897427,0.22460231346872955,0.18516936787814786,0.8530961944809708,0.9438981204598901,TIMM10
ENSG00000134815.19,1325.0398520964322,0.06001731580237096,0.1602480423956394,0.3745276067347712,0.7080118214453435,0.8780872881436158,DHX34
ENSG00000134817.11,348.3427163102069,0.5414060075517714,0.36127653022100226,1.498591694347206,0.13397958872581797,0.4096022569844008,APLNR
ENSG00000134824.14,7880.488594489561,0.4288931470117156,0.28677261713666485,1.4955861242753228,0.13476154126735354,0.4105950655002214,FADS2
ENSG00000134825.16,2567.4069302404964,-0.022372078528401573,0.17000596167104776,-0.13159584704264857,0.8953039705380211,0.9608915201423578,TMEM258
ENSG00000134827.8,144.4255941572975,0.9158966131547419,0.751995068563774,1.2179556109377172,0.22324084156211899,0.5230978053846937,TCN1
ENSG00000134830.6,176.8514280003979,-0.8100187229913889,0.4182670047996173,-1.9366067934989308,0.05279342690518204,0.25529170581020266,C5AR2
ENSG00000134851.13,3128.9018852373333,-0.596347564423582,0.18043582794967247,-3.305039643179494,0.0009496296690817274,0.02634524561915581,TMEM165
ENSG00000134852.15,925.1059918447849,-0.18861075639304337,0.1614874828963148,-1.1679589836330748,0.24282331001949364,0.5430082046160891,CLOCK
ENSG00000134853.12,788.8787550448579,-0.3450942811749151,0.4269480102107919,-0.8082817413870506,0.4189284109699706,0.7004610042516661,PDGFRA
ENSG00000134864.10,145.49685429420614,-0.5441833113311739,0.2159361949801909,-2.520111606954522,0.011731762955516223,0.11472999143234307,GGACT
ENSG00000134871.19,14916.183668403046,0.3723316840611567,0.22691144329847024,1.6408678145482793,0.10082485740901796,0.3549842212779828,COL4A2
ENSG00000134873.10,725.3983695137825,-0.6924578001684586,0.6819871371915206,-1.0153531678325447,0.30993750862254943,0.6100117875293936,CLDN10
ENSG00000134874.18,395.798552555999,0.49290898084488505,0.3601531375628764,1.36860943147783,0.17112139426711404,0.46040060121805737,DZIP1
ENSG00000134882.16,2761.9829949380564,-0.021198833359332925,0.12076051148697181,-0.1755444151262969,0.8606518743430591,0.9467329551985111,UBAC2
ENSG00000134884.15,2207.520794904866,-0.38132015653702095,0.2130598657931703,-1.7897324543853361,0.07349693238900498,0.303446363293449,ARGLU1
ENSG00000134897.14,306.6164960519459,0.045655088907553286,0.21263889510867784,0.21470713946392253,0.8299956559061079,0.9352737655605923,BIVM
ENSG00000134899.23,37.34856581093709,-0.18714963901721002,0.22329925658992542,-0.8381113393534407,0.4019681749788113,0.6863885218707411,ERCC5
ENSG00000134900.12,1143.4551152192482,-0.3904230121866621,0.13211829350064797,-2.9551018397368813,0.0031256585635971858,0.054341633670601464,TPP2
ENSG00000134901.13,176.40551649304217,0.23985650205550002,0.24224991840654386,0.990120053014725,0.32211544291198024,0.6208051274151943,POGLUT2
ENSG00000134905.17,2404.4244427062404,-0.1276306420765964,0.17632293690490922,-0.7238459403919043,0.46916032169036725,0.7367681744542584,CARS2
ENSG00000134909.18,976.633847164391,-0.37256451466928653,0.21433589632064617,-1.7382273387931741,0.0821707637033284,0.31870035502920846,ARHGAP32
ENSG00000134910.14,6135.717233844763,-0.38317935621765414,0.13877101482118387,-2.7612348062122876,0.005758326030572484,0.0771014071944265,STT3A
ENSG00000134917.10,878.0313748827175,-1.9262626355701082,0.6498075710817923,-2.964358559816852,0.0030331464136531656,0.05342347475827725,ADAMTS8
ENSG00000134940.14,11.355836524954936,-0.24905294511649534,0.3338334118004704,-0.746039600330216,0.4556434936407323,0.7263791816344644,ACRV1
ENSG00000134954.14,1369.624775148708,-0.014988529774639646,0.26046879183573457,-0.05754443620290682,0.9541115097582773,0.9829481466905741,ETS1
ENSG00000134955.12,165.58020922590066,0.1660205706804771,0.3153312247968737,0.5264958165415501,0.5985437579212021,0.8185424243271107,SLC37A2
ENSG00000134962.7,29.79085642905792,-0.19679262831166802,0.43406999854072886,-0.4533661136988322,0.6502851329958483,0.8482410804378933,KLB
ENSG00000134970.14,2160.951334056545,-0.36836310834989705,0.2046448190404082,-1.8000118941548273,0.07185876015514303,0.29938293865033994,TMED7
ENSG00000134982.17,631.4840690543969,-0.1563239314882585,0.17173988648858776,-0.9102366065593407,0.36269774257640963,0.655339667402411,APC
ENSG00000134986.14,215.104576787187,-0.06014217550444316,0.2802311069943,-0.21461634345135877,0.8300664506093935,0.9352737655605923,NREP
ENSG00000134987.11,768.3679627169893,-0.19600314332194277,0.1590622824457762,-1.2322414862163165,0.21785889035708494,0.5167212757715897,WDR36
ENSG00000134996.12,1114.549297744535,-0.2657584005756291,0.15701890624017437,-1.6925248490084883,0.09054594631672484,0.3354719001450143,OSTF1
ENSG00000135002.12,955.9646857162741,-0.09025684763255427,0.22915595760117644,-0.39386646796081776,0.6936796281067563,0.8705004068127392,RFK
ENSG00000135018.14,2785.0120415536194,-0.08576265838591368,0.12346335070176764,-0.694640619248039,0.4872805498778886,0.7483045182270093,UBQLN1
ENSG00000135040.16,664.767139348282,-0.14377691716964397,0.1435927063350297,-1.0012828704139363,0.3166900719206487,0.6159184785084851,NAA35
ENSG00000135045.7,191.85287805325507,0.34319839762265375,0.24543511081246844,1.398326410946493,0.16201507030737694,0.44914622859316394,C9orf40
ENSG00000135046.14,10958.334522755158,-0.2834039542146293,0.3876706974074296,-0.7310430117878647,0.46475288138633375,0.7334717819005688,ANXA1
ENSG00000135047.16,2052.456977587006,0.5897311907388072,0.22785329073112795,2.588205721525889,0.00964773428549755,0.10384814718472564,CTSL
ENSG00000135048.14,1824.8108266485747,0.32734812808547575,0.2766172397922046,1.1833974206791313,0.23665167907578488,0.5368786183374981,CEMIP2
ENSG00000135049.16,434.3279264201385,-0.1998355906595775,0.1497079646005464,-1.3348360669573098,0.18193000622478017,0.47234056121237783,AGTPBP1
ENSG00000135052.16,7351.750770870639,-0.877446056478508,0.24783960756727924,-3.5403786549343774,0.00039955332485857805,0.01522878849086022,GOLM1
ENSG00000135063.19,728.8586390453812,-1.2928093940649954,0.45923215913807014,-2.8151543143046887,0.0048753817050586155,0.07016656346943449,FAM189A2
ENSG00000135069.14,2102.679270647574,0.5090093813285688,0.35019626664861553,1.4534974521567507,0.1460856865852153,0.42847786807482874,PSAT1
ENSG00000135070.15,641.2379550765044,-0.19723485011868486,0.1627268359725196,-1.2120609912921356,0.2254890345146764,0.5257829133506746,ISCA1
ENSG00000135074.16,583.9355429965087,0.641104725886516,0.31011361977296004,2.0673220555610574,0.038703817342934606,0.21812008424257803,ADAM19
ENSG00000135077.9,238.91894001951732,1.1806399546168798,0.32257032346739445,3.6601009724821116,0.0002521158805705237,0.011289841420623134,HAVCR2
ENSG00000135083.16,268.89872355856227,0.9167537925590752,0.36446954511306767,2.515309728484104,0.011892785235731075,0.11563241656402833,CCNJL
ENSG00000135090.14,507.3886829078114,0.15869538464559643,0.19060539787007955,0.832585993990403,0.40507826079702003,0.6890576832731288,TAOK3
ENSG00000135093.13,423.4716300414968,0.04933469567377813,0.11620470786514914,0.42454988769498947,0.6711648306672326,0.8589221667121156,USP30
ENSG00000135094.11,169.54926037713855,1.0805480814731636,0.35482787160448737,3.0452739706919303,0.002324684404471718,0.04566109593074178,SDS
ENSG00000135097.7,1067.2397414086315,-0.031046302283680143,0.3453809276721745,-0.0898900309664707,0.9283746032170718,0.9742530569672897,MSI1
ENSG00000135100.18,113.4473714397214,-0.6195887135319306,0.5704389722057757,-1.08616126127586,0.27740765283181235,0.5793785628327305,HNF1A
ENSG00000135108.15,1983.8420125797402,-0.4242204067370354,0.19856719760525393,-2.1364072810272208,0.032646231104019686,0.1996285294465226,FBXO21
ENSG00000135111.16,532.2235676223097,0.21662635127058072,0.37753919528613633,0.5737850638432387,0.5661132572346003,0.8001829061483111,TBX3
ENSG00000135114.12,302.9842365223007,1.0919308922494644,0.4627723263883487,2.3595423278036276,0.018297493335078543,0.1455355368901708,OASL
ENSG00000135116.9,42.67647458338737,0.5794644128356814,0.518337036714157,1.1179297865902524,0.2635969822032873,0.5655481593067962,HRK
ENSG00000135119.15,392.27374524082177,0.05323542858934095,0.2617612974242305,0.2033739483765758,0.8388427604893922,0.9383376154926902,RNFT2
ENSG00000135124.15,1807.7126137109287,-0.07955730521904458,0.23730404178692047,-0.3352547416384947,0.7374329310294934,0.8933807383359093,P2RX4
ENSG00000135127.11,592.5364560001709,0.6097319520623855,0.280775851644625,2.1715968395819054,0.02988608561648814,0.19096016671332985,BICDL1
ENSG00000135144.7,267.3946292285272,0.07903560902504012,0.33703582097022683,0.23450210365628166,0.8145952002349912,0.9286191647311555,DTX1
ENSG00000135148.12,1047.445363570226,0.1208688967891754,0.12082181937083888,1.0003896433490378,0.3171219800324363,0.6162861629770817,TRAFD1
ENSG00000135164.19,1046.5209338893474,-0.21237877681232897,0.18208494819987836,-1.1663719539255737,0.2434640927908549,0.5439439755338102,DMTF1
ENSG00000135185.12,419.6009190285125,-0.2883246487276976,0.17435278450131236,-1.6536853687331121,0.09819145699453535,0.3502023167365399,TMEM243
ENSG00000135205.15,1137.8388855851338,-0.9749016830205991,0.40212987290227703,-2.424345338943554,0.015336014142429646,0.13284050468754297,CCDC146
ENSG00000135211.6,485.51395630870354,0.11170683005728195,0.13842470620022757,0.8069862174437348,0.41967442378801945,0.7005083591156963,TMEM60
ENSG00000135218.19,216.82654131394509,-0.6341350735952225,0.5501784215150463,-1.1525989548063003,0.24907503243505458,0.5495004793773771,CD36
ENSG00000135241.17,749.7742202006301,-0.030563478812634052,0.16850106172462076,-0.18138448802526583,0.8560657936915602,0.9450469135576095,PNPLA8
ENSG00000135245.10,1176.370640631915,0.4452907957949489,0.33532020676655844,1.3279569402894627,0.1841923323703737,0.4756902639942297,HILPDA
ENSG00000135249.8,326.1034399313162,0.2163168371739023,0.15964770537729306,1.3549636473802358,0.17542913943295102,0.4650021447596824,RINT1
ENSG00000135250.17,1340.7862727207644,-0.22726966816402364,0.2033504764337812,-1.1176254521244333,0.26372699365780816,0.5655481593067962,SRPK2
ENSG00000135253.15,336.8380799909781,0.5937293363009597,0.520723803430375,1.140200106831387,0.2542029430107765,0.5548551342456634,KCP
ENSG00000135269.18,2829.7107565864144,0.0015020533514049665,0.204271804172203,0.007353209403970024,0.9941330406150473,0.9973085575230622,TES
ENSG00000135272.12,406.5843876495096,0.47362498617113874,0.330809710587988,1.4317142786688695,0.15222560830737478,0.436180117330665,MDFIC
ENSG00000135297.16,492.35057713871987,-0.14520029850640628,0.10400557695832796,-1.3960818520778349,0.16268984809996978,0.4498636275251707,MTO1
ENSG00000135298.14,16.54329442801836,0.029283000374184253,0.7146526239249941,0.04097515267397609,0.9673157045152547,0.9886589531983537,ADGRB3
